,name,revision_id
4202,Émile Colling,1093095448
4203,Lex Delles,1096618433
4204,Carole Dieschbourg,1108005686
4205,Norbert Dumont,1098325935
4206,Paul Elvinger,1105609969
4207,Frank Engel (politician),1067686448
4208,Jean Ersfeld,1045766144
4209,Johannes Olav Fallize,1098325847
4210,Marc Hansen (politician),972541291
4211,Aloyse Hentgen,1033045810
4212,Dan Kersch,1100444711
4213,Fred Keup,1098325820
4214,Guillaume Konsbruck,1032222770
4215,Damian Kratzenberg,1109668652
4216,Pierre Krier,1025075327
4217,Léon de la Fontaine,989275202
4218,Andy Maar,1083972057
4219,Norbert Metz,1098326093
4220,Maggy Nagel,972402515
4221,Camille Ney,972474614
4222,Alphonse Osch,1011079244
4223,Roy Reding,1098325858
4224,Émile Schaus,1011079294
4225,Meris Šehović,1090540880
4226,Émile Servais,1021508291
4227,Joe Thein,1106126986
4228,Jean Ulveling,1044934913
4229,Dominique Urbany,1011079343
4230,René Urbany,1035637714
4231,Jup Weber,1103547818
4232,Augustin Andriamananoro,1088440296
4233,Andriamihaja,1049859568
4234,Gilbert Annette,1074411018
4235,Azaly Ben Marofo,1015779867
4236,Laurent Botokeky,1052355009
4237,Monja Jaona,1036147967
4238,Ralijaona Laingo,1025261917
4239,Lucien Xavier Michel-Andrianarahinjaka,1058321016
4240,Jacques Rabemananjara,1110634693
4241,Césaire Rabenoro,1061411568
4242,Bruno Rajaonson,1109478359
4243,Patrick Rajoelina,1093046293
4244,Jean Ralaimongo,1110879918
4245,Pierre Ramampy,1028215428
4246,Hyppolite Ramaroson,1099375685
4247,Nadine Ramaroson,1096471853
4248,Jonah Ranaivo,1078436404
4249,Mamy Ranaivoniarivo,1098113446
4250,Michel Randria,1015780786
4251,Marcel Ranjeva,1109937144
4252,Roseline Emma Rasolovoahangy,1089223300
4253,Ratsitatanina,1036475970
4254,Lalao Ravalomanana,1113003603
4255,Mahasumpo Raveloson,1089036415
4256,Benja Razafimahaleo,1072140578
4257,Honoré N. Razafindramiandra,1089940988
4258,Andre Resampa,1073329416
4259,Christian Rémi Richard,1112933791
4260,Albert Sylla,1075808888
4261,Norbert Zafimahova,1015780135
4262,Attati Mpakati,1108000857
4263,Albert Muwalo,1114849569
4264,Cornelius Mwalwanda,1105542555
4265,Kingsely Namakhwa,1064384238
4266,Mary Shawa,1112290811
4267,James John Skinner,1113854291
4268,Michael Usi,1107660890
4269,Abang Haji Abdillah,1056543425
4270,Abdul Ghani Mohamed Yassin,1113182866
4271,Abdul Manaf Hashim,1090466536
4272,Abdullah CD,1110169461
4273,Abu Samah Mohd Kassim,1110963661
4274,Ahmad Johnie Zawawi,1044948332
4275,Ahmad Zaidi Adruce,1099900353
4276,Kontik Kamariah Ahmad,1110357674
4277,Zainal Abidin Ahmad (writer),1113287141
4278,Aidi Moktar,1090469435
4279,Aliasgar Basri,1095268056
4280,Abdul Rahman Andak,1104820799
4281,Arifin Asgali,1044383047
4282,Assaffal P. Alian,1099124313
4283,Awang Tengah Ali Hasan,1113182818
4284,Aznel Ibrahim,1110533050
4285,R. G. Balan,1110533095
4286,Abdul Aziz bin Husain,971530690
4287,Chai Kim Sen,1106368685
4288,Chen Tien,1031735962
4289,Chin Peng,1107270533
4290,Chong Ted Tsiung,1108544226
4291,Chong Zhemin,1095389334
4292,Lily Eberwein,1108044673
4293,Ellron Alfred Angin,1113511050
4294,Eu Chooi Yip,1070490957
4295,Shamsiah Fakeh,1101748227
4296,Fong Chong Pik,1001009224
4297,Ghulamhaidar Khan,1075437508
4298,Gopalakrishnan Subramaniam,1110053029
4299,Guan Dee Koh Hoi,1100039608
4300,Joachim Gunsalam,1114400966
4301,Hajiji Noor,1100750347
4302,Najwan Halimi,1111870236
4303,Hamisa Samat,1113042660
4304,Heah Joo Seang,1090938871
4305,Hii King Chiong,1027073601
4306,Akmar Hisham,1107461682
4307,Hishamuddin Rais,1089314868
4308,Hasnoor Hussein,1077836051
4309,Ishak Haji Muhammad,1035141510
4310,Rozman Isli,1108497849
4311,Mazlan Ismail,1113193039
4312,Ahmad Kamil Jaafar,1113197409
4313,Jefridin Atan,1106337099
4314,John Ambrose (politician),1112592341
4315,Kassim Ahmad,1090209181
4316,Keshvinder Singh,1108756333
4317,Devaki Krishnan,1104869132
4318,Jennifer Lasimbang,1073057505
4319,Lau Pak Khuan,1058822389
4320,Lau Yew,1088062798
4321,Azlan Mohd Lazim,968561996
4322,Lee Kiat Lee,1099721190
4323,Philip Lee Tau Sang,1090146763
4324,Lim Siew Khim,1109999547
4325,Lim Ban Hong,1077836086
4326,Oscar Ling,1113183873
4327,Liou Chen Kuang,1052006400
4328,Lukanisman Awang Sauni,1099663583
4329,Rashid Maidin,1092905349
4330,Masidi Manjun,1102291819
4331,Masiung Banah,1112581071
4332,N.K. Menon,1097999475
4333,Mohamad Fazli Mohamad Salleh,1110532542
4334,Mohamad Noor Dawoo,1110532561
4335,Mohamad Zaim Abu Hassan,1110532586
4336,Mohamad Zuraimi Razali,1110019509
4337,Mohd Osman Mohd Jailu,1110019382
4338,John Victor Morais,1095635753
4339,Muhammad Faiz Fadzil,1111890340
4340,Muhd Fadhil Nuruddin,1110532712
4341,Muis Picho,1090461411
4342,Ng Lam Hua,1114406039
4343,Khairin Nisa,1110532690
4344,Ong Kow Meng,1110227480
4345,Samsudin Osman,1101069822
4346,K. Pathmanaban,1050612192
4347,Peter Anthony,1090082414
4348,Mamad Puteh,1104359904
4349,Ras Adiba Radzi,1110892125
4350,Raja Ahmad Zainuddin Raja Omar,1093072163
4351,Rasinin Kautis,1059926880
4352,Razali Idris,1052007243
4353,Ronnie Liu Tian Khiew,1115209529
4354,Abang Muhammad Salahuddin,1097436370
4355,Jaujan Sambakong,1095150670
4356,Sarifuddin Hata,1090469603
4357,Sedomon Gunsanad Kina,1107695722
4358,See Chee How,1113114002
4359,Ajis Sitin,1087994159
4360,Murugesan Sinnandavar,1102947032
4361,Hashim Suboh,1062795670
4362,Abdul Rahman Sulaiman,1110686188
4363,Arunarsin Taib,1109410129
4364,Tan Keng Liang,1052007347
4365,Nathaniel Tan,1106899406
4366,Lai Teck,1113084195
4367,Kamarulzaman Teh,1111469791
4368,Teng Chang Yeow,1105707535
4369,Jason Teoh,1097385777
4370,R.S. Thanenthiran,1105856407
4371,Uda Sulai,1095616919
4372,Sukarti Wakiman,1093149014
4373,Wan Mohamed Wan Teh,1095237082
4374,Wan Rosdy Wan Ismail,1108769286
4375,Wilson Ugak Kumbong,1110532734
4376,Eli Wong,683715284
4377,Ibrahim Yaacob,1087075628
4378,Ismail Yaacob,1077828032
4379,Loke Yuen Yow,1110532900
4380,Yusnan Yusof,1110020386
4381,Ahmed Adeeb,1106334283
4382,Ilham Ahmed,1106063792
4383,Ahmed Shiaan,1067997084
4384,Mohamed Asim,955470814
4385,Ahmed Faris Maumoon,1102160506
4386,Abdulla Jihad,1089747576
4387,Abdul Majeed Mahir,1106388324
4388,Ahmed Mahloof,1078645831
4389,Reeko Moosa Manik,1107779437
4390,Abdulla Maseeh Mohamed,1059204112
4391,Mohamed Ashmalee,1111595852
4392,Sharif Mohamed,1083923279
4393,Aishath Nahula,1089278693
4394,Faisal Naseem,1107172292
4395,Nazra Naseem,1078645574
4396,Abdulla Shahid,1110092102
4397,Shidhatha Shareef,1017388783
4398,Mohammed Waheed Deen,1044202943
4399,Umar Zahir (politician),1100415861
4400,Muad Mohamed Zaki,1005292519
4401,Moosa Zameer,1021848119
4402,Zahiya Zareer,1088366275
4403,Alwata Ichata Sahi,1063977010
4404,Sangaré Niamoto Ba,1114946966
4405,Siby Ginette Bellegarde,1053500952
4406,Cheick Bougadary Traoré,1062893043
4407,Dramane Dembélé,1106209182
4408,Hamadoun Dicko,1003750425
4409,Mamadou Djigué,1053500397
4410,Amadou Doucoure,1006368886
4411,Ly Taher Dravé,1104316510
4412,Diabaté Fatoumata Guindo,1070268003
4413,Mahamane Haidara,1020670814
4414,Jamille Bittar,1062893055
4415,Mamadou Konaté,1070022832
4416,Garan Fabou Kouyate,1107811823
4417,Mamadou M'Bodje,1093590895
4418,Achérif Ag Mohamed,1053498169
4419,Zeïni Moulaye,1103491147
4420,N'Diaye Ramatoulaye Diallo,1112669298
4421,Yeah Samake,1095147868
4422,Foutanga Babani Sissoko,1104202484
4423,Ousmane Sy,1053500811
4424,Amadou Toumani Touré,1078564743
4425,Demba Traoré (politician),1053499445
4426,Salimata Traoré,1074144594
4427,Ismaël Wagué,1053499897
4428,Anthony Borg Barthet,1050188755
4429,Leo Brincat,1101776347
4430,Clyde Caruana,1111217031
4431,Manwel Dimech,1105882271
4432,Pierre Jean Louis Ovide Doublet,1063010247
4433,Anton Tabone,1111217502
4434,Stefan Zrinzo Azzopardi,1108276267
4435,Atlan Anien,1100471245
4436,Tony deBrum,1100736328
4437,Thomas Heine,1077426554
4438,Wilbur Heine,1083126087
4439,Alvin Jacklick,1060943392
4440,Michael Konelios,918907799
4441,Dennis Momotaro,986965086
4442,Rien Morris,1077426651
4443,Hiroshi V. Yamamura,1077430389
4444,Biram Dah Abeid,1102788224
4445,Kane Hamidou Baba,1099633190
4446,Horma Ould Babana,1058108012
4447,Selama Mint Cheikhne Ould Lemrabott,1059633791
4448,Mohamed Lemine Ch'bih Ould Cheikh Melainine,1047066142
4449,Vatimetou Mint Khatry,1059724517
4450,Patrick Assirvaden,1055794640
4451,Anil Bachoo,1106359560
4452,Antoine Bestel,1067871985
4453,Rishon Bhadain,1100859250
4454,Eddy J. Changkye,998060507
4455,Joseph-François Charpentier de Cossigny,1065172397
4456,Antoine Toussaint de Chazal,1106368152
4457,Chief Commissioner of Rodrigues,1094321960
4458,Louis Joseph Coralie,1058307177
4459,Adrien d'Épinay,1100672866
4460,Sangeet Fowdar,1105627649
4461,Jagdish Koonjul,1087895987
4462,Pritam Singh Mattan,1095531367
4463,Cehl Meeah,1106562848
4464,Moilin Jean Ah-Chuen,1101824013
4465,Jean-Claude Pierre-Louis,1106156525
4466,Charles Thomi Pitot,1101736663
4467,Johnson Roussety,1099375055
4468,Subhasnee,1081550590
4469,Emperor of Mexico,1049239572
4470,Oleg Balan,1110953897
4471,Vlad Bilețchi,1080658620
4472,Vasile Bîtca,1092179435
4473,Ion Ceban,1113298996
4474,Vladimir Cebotari,1110952685
4475,Ion Constantin Ciobanu,1110335884
4476,Romulus Cioflec,1112985854
4477,Alexandru Cotruță,1022104267
4478,Emanuil Gavriliță,1107106697
4479,Iuliana Gorea-Costin,1104915336
4480,Andrei Ivanțoc,1089621148
4481,Andrei Lupan,1106744592
4482,Gheorghe Malarciuc,1108886194
4483,Constantin Mimi,1110562362
4484,Maria Postoico,1102599013
4485,Nichita Smochină,1112022866
4486,Andrei Spînu,1098562762
4487,Leonid Talmaci,1087962283
4488,Jean-Charles Allavena,1003397193
4489,Laurent Anselmi,1115213350
4490,Camille Blanc,1100905415
4491,Robert Calcagno,1030845142
4492,Jean Castellini,1084495128
4493,Paul Demange (politician),1079067018
4494,Catherine Fautrier,1106302712
4495,Paul Masseron,1089373743
4496,Laurent Nouvion,1011192042
4497,Thierry Poyet,960140393
4498,Jean-François Robillon,986531700
4499,Christophe Steiner,1113747641
4500,Gilles Tonelli,1114437692
4501,Chilkhaajavyn Avday,1051560376
4502,Babojab,1064992792
4503,Dendeviin Terbishdagva,1109345670
4504,Tsakhiagiin Elbegdorj,1112768745
4505,General Secretary of the Mongolian People's Party,1097929840
4506,Diluwa Khutugtu Jamsrangjab,1025654841
4507,Bayantömöriin Khaisan,1109488008
4508,Mijiddorjiin Khanddorj,1100894691
4509,Sonomyn Luvsangombo,1060881109
4510,Tsendiin Mönkh-Orgil,1107438593
4511,Luvsannamsrain Oyun-Erdene,1113655591
4512,Dritan Abazović,1114648940
4513,Božidar Bojović,1100211141
4514,Jevrem Brković,1100427296
4515,Predrag Bulatović,1109754194
4516,Miodrag Davidović,1107963087
4517,Vladimir Dobričanin,1030728031
4518,Dobrilo Dedeić,696310078
4519,Sekula Drljević,1109481661
4520,Fatmir Gjeka,1111732314
4521,Milutin Jelić,1051132831
4522,Batrić Jovanović,1070488778
4523,Jovan Kavarić,1030708917
4524,Zdravko Krivokapić,1113234942
4525,Vujica Lazović,1108706425
4526,Vladimir Leposavić,1073191784
4527,Stjepan Mitrov Ljubiša,1099266672
4528,Stevan Lukačević,1030707781
4529,Savić Marković Štedimlija,1113219745
4530,Tarzan Milošević,1073191907
4531,Iko Mirković,1030708648
4532,Fuad Nimani,1098981453
4533,Tomo P. Oraovac,1079702923
4534,Darko Pajović,1070422891
4535,Vladimir Pavićević,1114141220
4536,Jovan Pavlović (minister),1081135207
4537,Andrija Popović,1113096054
4538,Evgenije Popović,1030727852
4539,Novica Radović,1007749126
4540,Miloš Radulović (politician),1077146911
4541,Nešo Šćepović,1062865771
4542,Budimir Šegrt,1073192213
4543,Sergej Sekulović,1094030927
4544,Aleksandar Stijović,1105170672
4545,Lazar Tomanović,1006895064
4546,Lujo Vojnović,1109082075
4547,Dejan Vukšić,1067839020
4548,Abdessamad Archane,1081123128
4549,Abu Bakr Ibn Abi Zaid as-Slawi,1089705508
4550,Mohamed Ali El Admi,1055102528
4551,Mahjoubi Aherdane,1102542542
4552,Ba Ahmed,1082884635
4553,Moulay Ahmed Alaoui,1016144487
4554,Abderrahmane Amalou,1098806861
4555,Said Amzazi,1029955505
4556,Mustapha Bakkoury,1081989390
4557,Ahmed Balafrej,1112518587
4558,Abdelouahed Belkeziz,1102921166
4559,Moncef Belkhayat,1058789179
4560,Mehdi Ben Barka,1101973891
4561,Mohamed Benchaaboun,1105246740
4562,Hakim Benchamach,1044626597
4563,Ahmed Benjelloun,962930707
4564,Omar Benjelloun,1082283546
4565,Bouchaib Benlabsir,1115334590
4566,Fadel Benyaich,1087860841
4567,Driss Benzekri (activist),984611292
4568,Abderrahim Bouabid,1103644711
4569,M'hamed Boucetta,1112085455
4570,Abdelghani Bousta,1094981501
4571,Abdelhadi Boutaleb,1014544030
4572,Brahim Boutaleb,1096298275
4573,Miloud Chaabi,1100817341
4574,Mohamed Haddou Chiguer,1096062110
4575,Rochdi Chraibi,917898941
4576,Mohammed al-Hajj ibn Abu Bakr al-Dila'i,1090172051
4577,Anas Doukkali,1045066415
4578,Khalihenna Ould Errachid,1067186300
4579,Mohamed El Fassi,1077154633
4580,Ahmed al-Hiba,1058971192
4581,Ahmed ibn Abi Mahalli,1112552333
4582,Abdellatif Jouahri,1067501606
4583,Mohammed Kabbaj,1094200694
4584,Abdellah Kadiri,1108478313
4585,Muhammad al-Kattani,1088340779
4586,Khnata bent Bakkar,1112728253
4587,Mohand Laenser,1110541676
4588,Fatima Marouan,1085899467
4589,Mohamed Mehdi Bensaid,1112863129
4590,Mohamed Sadiki,1112864122
4591,Mohammed VI of Morocco,1113314439
4592,Abdelkrim Motii,956960749
4593,Khalid Naciri,1097940143
4594,Mohammed al-Makki al-Nasiri,1088024038
4595,Zoulikha Nasri,1091797485
4596,Abdelaziz El Omari,1103094488
4597,Ilyas El Omari,1050980468
4598,Chafik Rachadi,1064310999
4599,Abdelwahed Radi,996655646
4600,Mohammed Sajid (politician),1053936172
4601,Sidi al-Ayachi,1095623946
4602,Fathallah Sijilmassi,1095503216
4603,Mohammed Allal Sinaceur,1047221771
4604,Mohamed Belhassan Wazzani,1101462823
4605,Nasser Zefzafi,1105784313
4606,Abdellatif Zeroual,1074290663
4607,Mohammed Ziane,1097940843
4608,Yassir Znagui,1058407241
4609,Brahim Zniber,1113578009
4610,Mário Albino,1042139227
4611,Carlos Cardoso (journalist),1108725761
4612,Afonso Dhlakama,1104812135
4613,Helder Francisco Malauene,1065685422
4614,Nyeleti Brooke Mondlane,1110776630
4615,Basilio Muhate,1087847457
4616,Murade Isaac Murargy,1041131952
4617,Tomaz Salomão,1105513966
4618,Stella da Graça Pinto Novo Zeca,1070241018
4619,Aye Ko (artist),968270020
4620,Ba Shin,1087648145
4621,Bao Youxiang,1111148571
4622,Bawk Ja,1052913276
4623,Cheery Zahau,1088361146
4624,Ei Thinzar Maung,1097749207
4625,M. A. Gaffar,1077127256
4626,Han Tha Myint,1004945052
4627,Hla Maung Shwe,1080777311
4628,Hso Khan Pha,1084108657
4629,Nai Htaw Sorn,1063720253
4630,Htay Aung (businessman),1108033224
4631,Htin Linn Aung,1111075237
4632,Ja Htoi Pan,1088361136
4633,Khin Kyaw Han,1036478390
4634,Khin Ma Ma Myo,1044647145
4635,Khin Maung Swe,1102466399
4636,Khun San Lwin,964464657
4637,Ko Ni,1109319228
4638,Thakin Kodaw Hmaing,1063716795
4639,Kwe Te No,1009433548
4640,Sao Kya Seng,1063720601
4641,Kyaw Moe Tun,1104060130
4642,Kyaw Myint,1105968423
4643,Kyaw Ni,1065336699
4644,Kyaw Tun,943370816
4645,Kyaw Zaw Oo,1073118078
4646,Duwa Lashi La,1111778584
4647,Lian Hmung Sakhong,1060132892
4648,Sultan Mahmud (minister),1114780616
4649,Maran Brang Seng,1108940186
4650,Gani Markan,1077040045
4651,Maw Htun Aung,1064354803
4652,Mya Lay Sein,1109316290
4653,"Myint Swe (politician, born 1965)",1073118310
4654,Myo Yan Naung Thein,1072977583
4655,Naw Ohn Hla,1088361138
4656,Nay Myo Wai,1065794809
4657,Nay Zin Lat,1052916362
4658,Nyi Sein,1073118482
4659,Nyo Nyo Thin,1031818615
4660,Oscar de Glanville,1087056648
4661,San Tun,904203856
4662,Sasa (politician),1100369987
4663,Saw Sa,1087057198
4664,Saya Gyi U Nu,1061283173
4665,Sein Win (politician),1073118868
4666,Sao Seng Suk,1086413674
4667,Shwe Ohn,1039272113
4668,Soe Moe Hlaing,1098801536
4669,Sultan Ahmed (Burmese politician),1105597024
4670,Naw Susanna Hla Hla Soe,1088361145
4671,Tan Yu Sai,987791661
4672,Taw Phaya Galay,1096513590
4673,Tayzar San,1038023615
4674,Tha Aye,920911377
4675,Than Nyein,1099560456
4676,Than Sein,984131584
4677,Than Win,1050686993
4678,Thaung Tun (minister),1091685823
4679,Baganset U Thaw,1087454147
4680,Thein Maung,1065733251
4681,Thein Nyunt (politician),1111654182
4682,Thet Win Aung,977644647
4683,Thirty Comrades,1112536598
4684,Tin Aye,1005117819
4685,Tu Hkawng,1060133433
4686,Wai Moe Naing,1054632633
4687,Win Ko Ko Latt,1076941438
4688,Maung Wuntha,1082083580
4689,Yawd Serk,1073119108
4690,Za Hlei Thang,1098512604
4691,Zaw Htay,1114885327
4692,Zura Begum,1073818086
4693,Ben Africa,1083488754
4694,Hendrina Afrikaner,1002561151
4695,Jager Afrikaner,1063145716
4696,Jonker Afrikaner,1072451612
4697,Klaas Afrikaner,1084873676
4698,Erginus Endjala,1112849323
4699,Dap Izaaks,1082617471
4700,Piet Junius,1104226275
4701,Gottlob Mbaukua,946596970
4702,John McNab,1105017844
4703,Maxie Minnaar,1105191855
4704,Nehale Mpingana,1113800690
4705,Manasse ǃNoreseb,1015106908
4706,Thimoteus Tjamuaha,1095062805
4707,Erastus Tjejamba,1040560547
4708,Cornelius van Wyk,1077993801
4709,Eben van Zijl,1084871731
4710,Bernard Dowiyogo,1109278952
4711,Valdon Dowiyogo,1115307502
4712,Yuvaraj Adhikari,1026960528
4713,Surya Bahadur KC,1108008290
4714,Mohan Baral,1047930532
4715,Gopal Kumar Basnet,1095758526
4716,Dhokal Singh Basnyat,1047820675
4717,Chakra Prasad Bastola,1111480619
4718,Rupchandra Bista,1052265659
4719,Gagan Singh Bhandari,1105250576
4720,Rajendra Laxmi Gaire,1095759265
4721,Umesh Prasad Giri,1009406646
4722,Harka Gurung,1106745635
4723,Ram Chandra Jha,1093324671
4724,Prem Bahadur Kansakar,1076071925
4725,Ratneshwar Lal Kayastha,1102776133
4726,Rajanra KC,1060501973
4727,Keshav Sthapit,1109551794
4728,Bishal Khadka,1106387853
4729,Devi Khadka,1092210188
4730,Yadunath Khanal,1078215877
4731,Gore Bahadur Khapangi,1113100136
4732,Krishna Chandra Nepali Pokharel,1102403611
4733,Chiri Babu Maharjan,1113666190
4734,Mahendra Bahadur Bista,1077128101
4735,Gajraj Mishra,1106167914
4736,Pande family,1111670930
4737,Ganesh Pandey,1085614813
4738,Leela Mani Paudyal,1109590767
4739,Bidhyanath Pokhrel,1060504380
4740,Radhika Tamang,1105498973
4741,Laxman Rajbanshi,1092220542
4742,Bharat Shumsher Jung Bahadur Rana,1080440808
4743,Dhir Shumsher Rana,1113536460
4744,Diamond Shumsher Rana,1101086758
4745,Kali Bahadur Sahakri,1060541259
4746,Balen Shah,1112787837
4747,Bam Shah,1107329363
4748,Bishnu Pratap Shah,1113191068
4749,Jeevan Bahadur Shahi,1113167809
4750,Shukraraj Shastri,1096679892
4751,Sonam Gyalchhen Sherpa,1095759552
4752,Motidevi Shrestha,1069184655
4753,Khadga Man Singh,1080640494
4754,Sanu Siva,1106065582
4755,Bhuwan Bahadur Sunar,1095758222
4756,Surya Raj Acharya,1111084487
4757,Thapa dynasty,1102589358
4758,Ranabir Singh Thapa,1083766451
4759,Goma Devi Timilsina,1095758525
4760,Vrajanath Poudyal,1109814259
4761,Dharma Ratna Yami,1113442912
4762,Igram van Achelen,1068782309
4763,Charetti America-Francisca,1099607334
4764,Vic Bonke,1107608633
4765,Marianne Burgman,1101574965
4766,Dirck Coornhert,1095667704
4767,Fred Dekker (politician),1062551798
4768,Jan Dijkema,1098992494
4769,Jeanne Fortanier-de Wit,1059113335
4770,Jan Geersing,1110877576
4771,Leon Geurts,1090785915
4772,Cornelis de Gijselaar,984321838
4773,Alexander Gogel,1056614133
4774,Sicco van Goslinga,1090880662
4775,Hugo Grotius,1110845841
4776,Tsjalling Hiddes Halbertsma,1110513709
4777,Dick de Hoog,1088072022
4778,Mien van Itallie-Van Embden,1092931690
4779,"Jacob van den Eynde, Governor of Woerden",1068845831
4780,Ehsan Jami,1106276053
4781,Allart Pieter van Jongestall,1096414908
4782,Fridolin Marinus Knobel,1023804370
4783,Martin Konings,1112164477
4784,Theodorus van Kooten,1052740212
4785,Jan Krajenbrink,1104399014
4786,Jan ter Laan,1068846473
4787,Reinier van Lanschot,1109042647
4788,Elbertus Leoninus,1096417753
4789,"Leopold Karel, Count of Limburg Stirum",1106865567
4790,Taco Ludigman,970584944
4791,Pieter Daniël Eugenius MacPherson,955584741
